Bridgewater VA,67,Guilford,66
Brockport St,82,Buffalo St,75
SUNYIT,86,Bryn Athyn,83
Loras,82,Buena Vista,80
Cabrini,90,Summit,62
Gwynedd-Mercy,78,Cairn,68
Caltech,96,La Verne,86
Calvin,89,Trine,69
Mt Union,82,Capital,70
Carthage,63,Elmhurst,57
Castleton,64,Johnson St,52
Claremont M.S.,70,Chapman,63
Thiel,92,Chatham,83
Utah Valley,83,Chicago St,58
York PA,79,Chris Newport,69
City Col NY,86,York NY,77
Worcester Tech,90,Coast Guard,64
Central IA,76,Coe,75
Colby-Sawyer,92,ME Maritime,80
Concordia TX,97,Hardin-Simmons,94
Concordia WI,90,Lakeland,76
Ripon,79,Cornell IA,52
Cortland St,75,SUNY Potsdam,60
NC Wesleyan,94,Covenant,85
St Scholastica,102,Crown MN,83
Hamilton,102,CT College,77
E Nazarene,69,Curry,59
Saginaw Val,72,Davenport,69
Mt St Joseph,79,Defiance,64
Wabash,63,Denison,46
DePauw,82,Oberlin,50
DeSales,83,FDU Madison,65
Milwaukee Eng,69,Dominican IL,49
Drew,75,Juniata,74
La Roche,93,D'Youville,55
Franklin IN,102,Earlham,91
Eastern Univ,91,Wilkes,76
E Connecticut,90,S Maine,52
Utica,93,Elmira,77
E Mennonite,81,Lynchburg,80
Springfield,80,Emerson,60
Emory & Henry,86,Hampden-Sydney,75
Endicott,114,Roger Williams,109
Eureka,110,Iowa Wesleyan,101
Principia,83,Fontbonne,78
Salem MA,77,Framingham St,38
Medaille,72,Franciscan OH,52
Wesley DE,72,Frostburg St,51
Wells,85,Gallaudet,75
Geneseo St,68,SUNY Fredonia,52
Whitworth,89,George Fox,77
Gordon,81,Salve Regina,66
Scranton,96,Goucher,72
Grand Canyon,84,UTRGV,71
Lyndon St,86,Green Mtn,84
Stevens Tech,106,Hartwick,104
Marietta,75,Heidelberg,62
Hilbert,62,Mt Aloysius,57
Hiram,99,Kenyon,77
Hobart & Smith,89,Skidmore,74
Hood,77,Widener,75
Nazareth,78,Houghton,65
S Carolina St,91,Howard,88
Sul Ross,84,Howard Payne,65
Staten Island,89,Hunter,76
Piedmont,83,Huntingdon,78
N England Col,84,Husson,82
Lawrence,78,Illinois Col,75
IL Wesleyan,76,North Park,75
John Jay,86,Medgar Evers,76
J&W RI,97,Lasell,91
R Stockton,68,Kean,59
Keuka,79,PSU-Abington,68
Rosemont,82,Keystone,61
King's PA,83,Manhattanville,70
Lake Forest,80,Knox,51
LaGrange,76,Peace,73
Lancaster Bib,75,Penn Col Tech,57
Lehman,108,Valley Forge,82
Lesley,91,Wheelock,59
Le Tourneau,80,UT Dallas,63
Lewis & Clark,76,Pac Lutheran,73
Louisiana Col,79,Univ Ozarks,69
W Connecticut,81,MA Boston,65
MacMurray,79,Westminster MO,72
MA Liberal Arts,91,Worcester St,76
Transylvania,76,Manchester,69
Mary Washington,69,Marymount VA,67
M Hardin-Baylor,101,McMurry,60
Thomas ME,65,ME Farmington,62
Middlebury,78,Tufts,63
Mitchell,98,Newbury,77
Morrisville St,90,PSU-Berks,58
Ohio Northern,108,Muskingum,87
Occidental,64,Pomona Pitzer,60
Old Westbury,74,St Joseph's NY,63
Plattsburgh St,89,Oswego St,75
Pitt-Greensburg,86,Pitt-Bradford,74
St Mary's MD,83,PSU-Harrisburg,71
Randolph Col,75,Shenandoah,54
Randolph Macon,84,Wash & Lee,75
Regis MA,65,Suffolk,54
St Joseph's ME,79,Rivier,59
Roanoke,83,VA Wesleyan,77
Rockford,100,WI Lutheran,77
Rutgers-Newark,75,Rowan,55
Wm Paterson,84,Rutgers-Camden,79
Salisbury,83,S Virginia,75
Simpson IA,86,Wartburg,81
SUNY Oneonta,82,SUNY New Paltz,72
Thomas More,86,Wash & Jeff,62
U New England,102,W New England,86
WI Stevens Pt,70,WI Eau Claire,61
WI Platteville,63,WI LaCrosse,62
WI Oshkosh,67,WI River Falls,58
WI Whitewater,69,WI Stout,55
Wittenberg,86,Wooster,75
Charleston WV,85,Glenville St,79
Cal Lutheran,93,Redlands,84
Fairmont St,107,Notre Dame OH,78
Hanover,81,Anderson IN,74
Lincoln Mem,73,Queens NC,72
West Florida,75,Union TN,61
Linfield,86,Puget Sound,75
Carleton MN,77,Concordia Mhd,52
Benedictine IL,77,Marian WI,63
Augustana IL,66,Carroll WI,62
MN Morris,86,Northland,70
Moravian,103,Catholic,101
Neumann,91,Centenary NJ,65
Tusculum,99,Newberry,87
Northern St SD,89,Augustana SD,78
Wilson,89,SUNY-Cobleskill,81
Clark Atlanta,87,Albany GA,60
Post,81,T Jefferson,65
Farmingdale,74,St Joseph's LI,45
St Rose,67,Franklin Pierce,57
Schreiner,81,TX Lutheran,70
Seattle,77,Missouri KC,75
Geneva,72,Waynesburg,57
St Vincent,56,Westminster PA,54
Clarkson,85,Ithaca,72
John Carroll,105,Wilmington OH,97
Mt St Mary NY,93,Merchant Marine,92
North Greenville,86,Barton,84
Misericordia,84,Delaware Val,75
NC Central,81,Coppin St,61
NE Wesleyan,103,Dubuque,94
Susquehanna,82,Elizabethtown,81
Alvernia,85,Stevenson,83
Bethune-Cookman,99,Florida A&M,81
UTEP,72,Florida Intl,68
Cazenovia,75,St Elizabeth,71
Frank & Marsh,74,Swarthmore,68
Wesleyan CT,70,Amherst,66
Nova SE,77,St Leo,69
PSU-Behrend,67,PSU-Altoona,66
Grambling,80,Prairie View,71
Berea,91,Greensboro,82
Grinnell,106,Beloit,98
Bethany WV,75,Grove City,55
Bethel MN,72,Gust Adolphus,62
Ark Pine Bluff,78,Southern Univ,76
Willamette,83,Pacific OR,67
Johns Hopkins,69,Haverford,43
Lee TN,91,Shorter,70
UT Tyler,104,Belhaven MS,85
Mt St Vincent,68,Purchase,53
Northwestern MN,72,Luther MN,52
N Central MN,74,WI Superior,71
Claflin,86,Paine,53
Black Hills St,67,Adams St,65
Sarah Lawrence,85,NY Maritime,82
Ashland,78,Purdue Northwest,66
Immaculata,97,Marywood,69
Jackson St,85,TX Southern,80
Ramapo,85,NJ City,84
Keene St,112,MA Dartmouth,61
Le Moyne,68,Merrimack,61
MO Southern,92,Lincoln MO,70
Macalester,116,St Mary's MN,87
St John's MN,85,Augsburg,75
Savannah St,87,MD E Shore,59
Maryville TN,85,Methodist,75
MIT,91,Wheaton MA,65
Mercy,67,Molloy,65
Monmouth IL,70,St Norbert,67
College of NJ,92,Montclair St,88
NC A&T,69,Morgan St,67
New Mexico St,66,CS Bakersfield,53
Nichols,72,Wentworth Tech,65
N Central IL,75,Wheaton IL,66
SW Minnesota,78,Bemidji St,72
RI College,85,Plymouth St,76
Baruch,77,Brooklyn Col,60
Rochester Tech,61,Vassar,57
Bluffton,73,Rose-Hulman,70
Union NY,81,St Lawrence,73
St Thomas MN,84,St Olaf,75
Trinity TX,101,SW Univ TX,96
Concordia CA,75,Biola,61
S Vermont,85,Dean,75
Tarleton St,103,Arlington Bap,52
LeMoyne-Owen,87,Rust,78
New Rochelle,97,SUNY-ESF,74
Finlandia,97,Bay Col,77
Pine Manor,83,SUNY Canton,63
Pfeiffer,124,Carolina Chr,66
IL Tech,100,R Morris Spfd,60
W Illinois,107,Oak Hills Chr,45
Canisius,94,Monmouth NJ,79
Houston,65,East Carolina,49
Davidson,75,Fordham,45
Boston Univ,54,Holy Cross,40
Indiana,66,Northwestern,46
Iona,91,Rider,64
Lehigh,76,American Univ,66
Loyola MD,83,Lafayette,77
Massachusetts,72,St Joseph's PA,69
Army,64,Navy,62
Niagara,73,St Peter's,70
Ohio St,68,Rutgers,46
Virginia,68,NC State,51
Missouri St,76,Indiana St,73
USC,84,Utah,67
Roberts Wslyn,90,CW Post,78
Daemen,93,NYIT,82
Austin Col,85,Dallas Univ,78
Sewanee,72,Berry,66
Birmingham So,109,Rhodes,106
Chicago,77,Brandeis,67
Bryn Athyn,74,SUNY-Cobleskill,72
Rochester NY,68,Carnegie Mellon,56
Emory,91,Case Western,59
Gallaudet,78,Cazenovia,67
Oglethorpe,76,Centre,69
Colby,61,Trinity CT,51
Washington MD,111,Dickinson,103
Ursinus,63,Gettysburg,50
Millsaps,86,Hendrix,61
Huntingdon,75,Peace,62
Lancaster Bib,69,Keuka,59
Muhlenberg,65,McDaniel Col,55
Washington MO,113,NYU,75
PSU-Abington,80,Wells,69
SUNYIT,91,PSU-Berks,79
Centenary,58,Colorado Col,55
Oakland City,91,Salem WV,78
Wilson,87,Penn Col Tech,72
Maryville TN,90,Greensboro,75
Morrisville St,95,St Elizabeth,68
Methodist,76,Berea,61
Five Towns,88,Mt St Vincent,84
Boston College,81,Florida St,75
Bucknell,63,Colgate,51
UMBC,78,Hartford,56
Mercer,75,Chattanooga,71
Duke,83,Miami FL,75
Michigan,68,Maryland,67
UNC Asheville,83,Charleston So,73
Minnesota,95,Penn St,84
Providence,70,Butler,60
Radford,59,Liberty,57
Vermont,83,Maine,62
Kansas,71,West Virginia,66
W Carolina,65,VMI,58
Winthrop,90,Gardner Webb,67
Wright St,77,Youngstown St,67
High Point,73,Presbyterian,49
Longwood,76,Campbell,62
Binghamton,79,Albany NY,66
N Kentucky,70,Cleveland St,55
New Hampshire,74,MA Lowell,62
Baylor,76,Oklahoma St,60
Oakland,78,IL Chicago,68
Marquette,70,DePaul,52
Nebraska,64,Illinois,63
WI Green Bay,99,WI Milwaukee,92
Chaminade,91,Academy of Art,77
Lake Erie,73,Ald-Broaddus,63
West Georgia,122,AL Huntsville,118
Arkansas Tech,98,Harding,94
Auburn M'gomery,96,North Alabama,89
Augusta,71,Young Harris,56
Azusa Pacific,83,Fresno Pacific,67
Barton,92,S Wesleyan,68
Bellarmine,78,S Indiana,62
Walsh,75,Bluefield WV,63
Cal Baptist,73,Hawaii Pacific,60
Central St OH,56,Tuskegee,48
West Florida,76,Chr Brothers,66
Clark Atlanta,77,Fort Valley St,66
Clayton St,86,Lander,65
Columbus St,76,Francis Marion,66
West Alabama,66,Delta St,65
Dixie St,75,Holy Names,57
Drury,98,Truman St,96
Lees-McRae,91,Erskine,81
Flagler,86,North Georgia,78
SC Aiken,84,Georgia C&S,75
NC Pembroke,78,Georgia SW,57
Notre Dame CA,66,Hawaii Hilo,64
McKendree,74,IL Springfield,59
Kentucky St,93,Miles,90
KY Wesleyan,74,Trevecca Naz,70
LeMoyne-Owen,65,Spring Hill,49
Lewis,66,WI Parkside,58
Malone,78,Ohio Valley,69
Maryville MO,80,Quincy,62
Montevallo,64,Mississippi Col,60
Wm Jewell,88,Missouri S&T,67
NW Oklahoma St,84,SW Oklahoma,82
Southern Nazarene,72,OK Baptist,46
Salem MA,83,Bates,81
Bethune-Cookman,74,Stetson,62
Wartburg,85,Buena Vista,65
New Rochelle,91,City Col NY,83
NE Wesleyan,85,Coe,69
Hilbert,98,D'Youville,88
Eliz. City St,76,Norfolk St,67
Grambling,79,TX Southern,78
Savannah St,91,Howard,90
Staten Island,89,Kean,77
MN Duluth,74,WI Superior,68
NE Oklahoma,81,Wm Woods,66
E Texas Bap,96,Le Tourneau,93
Mt Olive,61,North Greenville,54
Loras,109,Central IA,92
Morehouse,75,Albany GA,70
Concordia NY,74,Caldwell,71
NC A&T,60,Coppin St,47
Ark Pine Bluff,71,Alcorn St,59
Florida A&M,94,Delaware St,89
Dubuque,83,Luther IA,66
Valdosta St,83,Union TN,69
Jackson St,79,Prairie View,71
S Carolina St,66,MD E Shore,62
Southern Univ,78,MS Valley St,70
NC Central,77,Morgan St,63
Benedict,82,Paine,53
Pacific Union,83,UC Santa Cruz,74
SUNY-Delhi,56,ME Presque Isle,51
Alfred St,92,Pratt Inst,43
NW Missouri,70,C Missouri,61
Rockford,94,Concordia IL,79
SW Baptist,68,MO Western,56
Northern St SD,111,Presentation,73
Ball St,82,C Michigan,76
Buffalo,95,N Illinois,67
Cincinnati,49,UCF,38
E Michigan,63,Akron,49
Kent,73,W Michigan,71
Bowling Green,81,Miami OH,70
North Carolina,87,Clemson,79
Louisville,82,Notre Dame,78
Toledo,91,Ohio,57
Purdue,78,Wisconsin,50
South Carolina,76,Kentucky,68
Syracuse,59,Pittsburgh,45
IUPUI,81,Detroit,66
Kansas St,87,Oklahoma,69
Georgia,61,LSU,60
Memphis,73,Connecticut,49
Mississippi St,80,Vanderbilt,62
Nicholls St,91,TAM C. Christi,61
Northern Iowa,68,Drake,54
Texas A&M,71,Mississippi,69
North Dakota,86,N Dakota St,77
Black Hills St,92,S Dakota Tech,69
Bloomfield,81,Post,58
Cameron,76,Midwest TX St,62
Chestnut Hill,61,Dominican NY,60
CSU-Pueblo,96,Colorado Chr,85
Felician,76,Nyack,63
Goldey Beacom,75,Georgian Court,65
Univ Sciences,72,Holy Family,71
St Martin's,80,Seattle Pacific,73
Middlebury,77,Albertus Magnus,73
Alfred,98,Elmira,89
Anna Maria,105,Rivier,87
Becker,74,S Vermont,72
Bowdoin,90,Husson,87
N England Col,83,Castleton,58
Colby-Sawyer,61,Green Mtn,59
Cortland St,80,SUNY Oneonta,64
U New England,100,Curry,72
Endicott,83,Salve Regina,70
Farmingdale,82,Merchant Marine,64
Hamilton,74,Geneseo St,70
Gordon,87,Roger Williams,83
Lesley,99,Newbury,87
Mitchell,94,Wheelock,75
St Joseph's ME,71,Mt Ida,67
Mt St Vincent,65,Sarah Lawrence,44
Nazareth,93,St John Fisher,84
Oswego St,73,SUNY New Paltz,57
Puget Sound,98,Pac Lutheran,78
Spalding,87,Principia,75
Utica,79,Russell Sage,75
Wentworth Tech,72,W New England,71
Nichols,79,E Nazarene,76
East Central OK,120,SE Oklahoma,86
Wilmington DE,79,T Jefferson,61
Emmanuel MA,73,J&W RI,66
Purchase,81,Old Westbury,65
N Central IL,102,Finlandia,50
NY Maritime,74,St Joseph's NY,73
Bard,83,Union NY,81
Thomas ME,108,ME Augusta,82
Dean,76,Elms,65
Bluefield WV,85,Kent-Tusc,71
Sioux Falls,90,Midland NE,61
American Univ,69,Boston Univ,58
East Carolina,90,South Florida,52
Florida,88,Arkansas,73
G Washington,80,George Mason,68
Villanova,88,Georgetown,56
Holy Cross,70,Army,66
Navy,75,Lafayette,72
La Salle,75,Fordham,67
Colgate,76,Lehigh,72
Bucknell,78,Loyola MD,70
Rhode Island,73,Massachusetts,51
Rutgers,80,Iowa,64
St Joseph's PA,81,Dayton,65
Temple,59,Tulsa,58
Richmond,67,VA Commonwealth,52
Xavier,88,St John's,82
Alabama,76,Auburn,71
SF Austin,76,Abilene Chr,66
Creighton,80,Seton Hall,63
Indiana St,71,Evansville,66
Illinois St,70,Bradley,57
Loyola-Chicago,79,S Illinois,65
Missouri,59,Tennessee,55
Cent Arkansas,81,New Orleans,57
Ohio St,71,Northwestern,65
Sam Houston St,75,Northwestern LA,52
SE Louisiana,85,Houston Bap,69
St Louis,76,Duquesne,63
Missouri St,64,Valparaiso,57
TCU,96,Iowa St,73
Texas,67,Texas Tech,58
Tulane,81,Houston,72
W Illinois,75,IPFW,74
SMU,83,Wichita St,78
South Dakota,82,Oral Roberts,70
Lamar,90,Incarnate Word,69
Boise St,71,Utah St,67
Air Force,76,Colorado St,71
Arizona,79,California,58
New Mexico,85,UNLV,81
Fresno St,77,San Diego St,73
Nevada,71,San Jose St,54
UC Santa Barbara,83,CS Fullerton,64
Stanford,86,Arizona St,77
CS Northridge,66,UC Riverside,57
UC Davis,84,Long Beach St,75
Bentley,83,Adelphi,81
American Intl,68,Assumption,56
Anderson SC,69,Tusculum,68
Francis Marion,106,Augusta,104
Barry,72,Lynn,68
Bloomsburg,78,Seton Hill,70
Lincoln Mem,108,Carson-Newman,69
Kutztown,85,Cheyney St,49
Edinboro,86,Clarion,73
Eliz. City St,63,Fayetteville St,62
Florida Tech,80,Embry-Riddle FL,63
Pittsburg St,87,Emporia St,67
West Chester,76,E Stroudsburg,74
Fairmont St,91,Glenville St,70
FL Southern,107,Tampa,94
Franklin Pierce,89,S Connecticut,81
Gannon,61,Mercyhurst,52
Le Moyne,72,Stonehill,51
Millersville,66,Lock Haven,64
Shippensburg,79,Mansfield,60
Washburn,86,MO Southern,78
NC Pembroke,93,SC Aiken,87
Wheeling Jesuit,105,Notre Dame OH,86
Nova SE,95,Palm Beach Atl,89
Thomas Aquinas,98,NYIT,74
St Anselm,95,Pace,60
Pitt-Johnstown,88,Slippery Rock,85
Shepherd,63,WV Wesleyan,58
Southern Nazarene,91,SW Oklahoma,49
West Liberty,93,Urbana,73
WV State,90,UVA-Wise,88
Olivet MI,65,Adrian,62
Trine,104,Albion,74
Alfred St,54,ME Presque Isle,46
Oberlin,76,Allegheny,61
Hope,99,Alma,88
Arcadia,79,Widener,57
Augustana IL,90,Elmhurst,80
Aurora,97,WI Lutheran,88
Baldwin-Wallace,88,John Carroll,79
Baruch,80,Hunter,50
Blackburn,65,Westminster MO,57
Brevard,79,Maryville TN,78
Salem MA,85,Bridgewater MA,79
Bridgewater VA,67,VA Wesleyan,52
PSU-Abington,74,Bryn Athyn,70
Rosemont,71,Cairn,62
Kalamazoo,70,Calvin,69
Marietta,82,Capital,68
Catholic,90,Goucher,64
Penn Col Tech,77,Cazenovia,67
Occidental,70,Chapman,60
Chris Newport,76,Mary Washington,62
Claremont M.S.,86,Whittier,76
Coast Guard,91,Clark MA,78
Dubuque,66,Coe,58
Concordia WI,78,Milwaukee Eng,76
Piedmont,89,Covenant,82
Crown MN,93,Luther MN,74
Earlham,77,Defiance,70
Manhattanville,67,Delaware Val,63
Denison,68,Hiram,62
Wabash,77,DePauw,75
Wilkes,72,DeSales,66
Dickinson,55,Frank & Marsh,50
Medaille,82,D'Youville,77
Eastern Univ,80,FDU Madison,76
E Connecticut,70,Keene St,64
Shenandoah,87,E Mennonite,69
Worcester Tech,74,Emerson,73
Emory & Henry,102,Lynchburg,81
Eureka,84,Fontbonne,78
MA Liberal Arts,77,Fitchburg St,64
Westfield St,71,Framingham St,55
Mt Aloysius,66,Franciscan OH,61
Transylvania,84,Franklin IN,69
Frostburg St,82,S Virginia,76
McDaniel Col,50,Gettysburg,46
Greenville,129,Webster Univ,105
Monmouth IL,84,Grinnell,79
Grove City,68,Thiel,63
Guilford,77,Roanoke,65
St Olaf,60,Hamline,57
Randolph Macon,81,Hampden-Sydney,50
Swarthmore,65,Haverford,60
Heidelberg,84,Ohio Northern,80
Hilbert,78,Pitt-Bradford,73
Hood,90,Stevenson,82
Illinois Col,86,Knox,70
IL Wesleyan,78,Millikin,62
Iowa Wesleyan,88,MacMurray,80
John Jay,83,York NY,74
Susquehanna,70,Juniata,68
Montclair St,70,Kean,67
Wooster,75,Kenyon,55
Misericordia,85,King's PA,78
Lake Forest,73,Lawrence,63
La Roche,68,PSU-Behrend,48
Pomona Pitzer,75,La Verne,55
Messiah,74,Lebanon Val,69
Lehman,93,Medgar Evers,68
Norwich,91,Lyndon St,58
PSU-Harrisburg,74,Marymount VA,57
Springfield,68,MIT,65
Northwestern MN,80,MN Morris,70
Muskingum,97,Mt Union,89
Ursinus,75,Muhlenberg,61
NE Wesleyan,99,Wartburg,60
Wittenberg,93,Ohio Wesleyan,72
Trinity CT,73,Pine Manor,64
S Maine,83,Plymouth St,72
Ramapo,73,Wm Paterson,61
Wash & Lee,76,Randolph Col,73
UC Santa Cruz,84,Redlands,56
R Stockton,74,Rowan,68
Salisbury,84,Wesley DE,68
York PA,88,St Mary's MD,74
Thomas More,75,St Vincent,57
SUNYIT,89,Wells,72
Wash & Jeff,80,Waynesburg,77
WI Stout,65,WI Eau Claire,51
WI LaCrosse,62,WI River Falls,54
WI Platteville,72,WI Oshkosh,57
WI Stevens Pt,75,WI Whitewater,69
Newberry,92,Catawba,87
Charleston WV,82,Concord,65
Cal Lutheran,108,Caltech,103
Indiana PA,89,California PA,82
Lakeland,79,Edgewood,73
Bethany WV,78,Chatham,64
Hanover,64,Mt St Joseph,41
Queens NC,70,Lenoir Rhyne,63
Carleton MN,87,St Mary's MN,68
PSU-Altoona,95,Pitt-Greensburg,84
Bluffton,71,Manchester,66
Marian WI,84,Concordia IL,83
Carroll WI,68,North Park,49
Wheaton IL,90,Carthage,81
Cabrini,105,Neumann,76
Central IA,93,Simpson IA,87
St Scholastica,89,Northland,70
Marywood,62,Centenary NJ,59
Wilson,75,Gallaudet,61
Benedictine IL,75,Dominican IL,60
St Rose,88,S New Hampshire,75
Geneva,64,Westminster PA,63
Wilmington OH,100,Otterbein,84
Albright,89,Alvernia,80
Cornell IA,75,Beloit,68
CW Post,83,Dist Columbia,73
Drew,84,Elizabethtown,54
Shaw NC,66,Salem WV,62
Eckerd,81,St Leo,71
Williams,72,Amherst,69
Augsburg,90,Gust Adolphus,59
Bethany Luth,77,N Central MN,60
St Elizabeth,93,PSU-Berks,78
Morrisville St,76,SUNY-Cobleskill,67
NJ City,80,Rutgers-Newark,68
Johns Hopkins,68,Washington MD,59
Buena Vista,87,Luther IA,69
St John's MN,133,Macalester,80
MA Boston,72,MA Dartmouth,68
New Haven,77,Merrimack,75
Scranton,75,Moravian,63
Wheaton MA,89,Babson,77
W Connecticut,78,RI College,70
Ripon,69,St Norbert,61
Rose-Hulman,73,Anderson IN,65
College of NJ,98,Rutgers-Camden,88
St Thomas MN,81,Bethel MN,78
Staten Island,99,Brooklyn Col,67
Chowan,79,North Greenville,77
Erskine,80,Voorhees,74
Roosevelt,65,IL Tech,56
NC A&T,71,Norfolk St,68
Campbell,62,Charleston So,47
Central Conn,66,F Dickinson,65
Col Charleston,80,UNC Wilmington,76
Cleveland St,70,IUPUI,67
Tennessee Tech,70,E Kentucky,67
Old Dominion,64,Florida Intl,54
ETSU,62,Furman,61
FL Atlantic,75,Charlotte,64
Virginia,64,Georgia Tech,48
Hofstra,90,Delaware,63
James Madison,85,Elon,74
Long Island,83,Bryant,79
Hartford,86,Maine,68
Marshall,73,MTSU,63
Maryland,77,Minnesota,66
Jacksonville St,58,Morehead St,57
UNC Greensboro,72,Citadel,58
Vermont,67,New Hampshire,56
NC State,72,Wake Forest,63
Radford,70,Longwood,63
Siena,68,Marist,65
St Francis NY,81,Mt St Mary's,73
Rider,88,St Peter's,84
Stony Brook,77,Binghamton,66
Towson,90,Drexel,68
Mercer,62,VMI,56
Wagner,73,St Francis PA,64
Winthrop,85,UNC Asheville,58
Northeastern,90,William & Mary,70
IL Chicago,92,Youngstown St,78
Gardner Webb,61,Presbyterian,53
High Point,71,Liberty,60
Niagara,81,Quinnipiac,73
Robert Morris,74,Sacred Heart,60
Albany NY,70,MA Lowell,62
NJIT,91,North Florida,59
SC Upstate,91,Jacksonville,85
Kennesaw,95,Stetson,81
Belmont,79,Murray St,72
E Illinois,80,TN Martin,60
Louisiana Tech,66,North Texas,65
Nebraska,72,Michigan,52
Wofford,93,Samford,89
Southern Miss,86,Rice,75
South Alabama,60,Coastal Car,57
Texas St,55,ULM,52
Tennessee St,70,Austin Peay,56
ULL,77,UT Arlington,65
WKU,77,UAB,69
Wright St,80,WI Green Bay,67
N Kentucky,91,WI Milwaukee,64
SE Missouri St,86,SIUE,74
FL Gulf Coast,88,Lipscomb,83
NE Omaha,86,Denver,80
BYU,82,Loy Marymount,67
Colorado,82,Washington St,73
Portland St,87,Idaho St,83
E Washington,81,Northern Arizona,76
Idaho,80,Southern Utah,76
Utah,70,Washington,62
Weber St,80,CS Sacramento,64
UC Irvine,80,Cal Poly,73
St Mary's CA,74,Gonzaga,71
USC,75,Oregon,70
Oregon St,69,UCLA,63
Pacific,92,Pepperdine,78
Portland,55,San Diego,49
Santa Clara,65,San Francisco,62
AK Anchorage,53,Simon Fraser,46
W Washington,86,AK Fairbanks,74
Ald-Broaddus,74,Trevecca Naz,66
Angelo St,92,W New Mexico,73
Arkansas-FS,95,Texas A&M Intl,53
Ark Monticello,94,Arkansas Tech,72
Saginaw Val,72,Ashland,66
Valdosta St,104,Auburn M'gomery,81
Azusa Pacific,80,Hawaii Pacific,73
Bellarmine,82,Drury,62
Mt Olive,80,Belmont Abbey,69
Westminster UT,66,Black Hills St,58
Cal St-LA,74,CS San Bern.,71
Chaminade,89,Fresno Pacific,78
Colorado Mines,81,NM Highlands,78
NW Nazarene,69,Concordia OR,64
CS Poly Pomona,65,CS Dom. Hills,58
CS Stanislaus,76,UC San Diego,66
W Oregon,89,C Washington,70
Oklahoma Chr,82,Dallas Bap,78
KY Wesleyan,77,Davis & Elkins,65
OK Baptist,83,East Central OK,80
TX A&M K'ville,65,E New Mexico,62
Flagler,88,Georgia SW,67
Fort Hays St,61,MO Western,42
Grand Valley St,66,Lake Superior,62
Henderson St,85,Harding,81
Holy Names,87,Hawaii Hilo,85
Hillsdale,77,Ohio Valley,56
Truman St,86,Indianapolis,80
Rockhurst,79,Lewis,70
Lindenwood,69,SW Baptist,58
Lubbock Chr,97,St Edward's,83
Quincy,69,McKendree,67
S Indiana,98,Missouri S&T,78
Seattle Pacific,98,MT St-Billings,87
NE Kearney,66,NW Missouri,59
Northwood MI,92,Tiffin,81
SE Oklahoma,75,NW Oklahoma St,73
S Arkansas,69,Ouachita,64
Permian Basin,64,TX A&M Commerce,63
Tarleton St,82,W Texas A&M,74
West Alabama,85,Union TN,56
West Florida,88,West Georgia,86
WI Parkside,80,Wm Jewell,66
